Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201110,frontier airlines,f9,frontier airlines,f9,domestic,us,deplaned,low fare,terminal 1,c,22150,deplaned,22150,2011,october
201110,frontier airlines,f9,frontier airlines,f9,domestic,us,enplaned,low fare,terminal 1,c,21375,enplaned,21375,2011,october
201110,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,deplaned,other,international,a,6963,deplaned,6963,2011,october
201110,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,enplaned,other,terminal 1,c,7223,enplaned,7223,2011,october
201110,horizon air,qx,alaska airlines,as,domestic,us,deplaned,other,terminal 1,b,5003,deplaned,5003,2011,october
201110,horizon air,qx,alaska airlines,as,domestic,us,enplaned,other,terminal 1,b,5688,enplaned,5688,2011,october
201110,japan airlines,jl,japan airlines,jl,international,asia,deplaned,other,international,a,5455,deplaned,5455,2011,october
201110,japan airlines,jl,japan airlines,jl,international,asia,enplaned,other,international,a,5191,enplaned,5191,2011,october
201110,jetblue airways,b6,jetblue airways,b6,domestic,us,deplaned,low fare,international,a,42421,deplaned,42421,2011,october
201110,jetblue airways,b6,jetblue airways,b6,domestic,us,enplaned,low fare,international,a,42650,enplaned,42650,2011,october
201110,klm royal dutch airlines,kl,klm royal dutch airlines,kl,international,europe,deplaned,other,international,a,11561,deplaned,11561,2011,october
201110,klm royal dutch airlines,kl,klm royal dutch airlines,kl,international,europe,enplaned,other,international,a,11427,enplaned,11427,2011,october
201110,korean air lines,ke,korean air lines,ke,international,asia,deplaned,other,international,a,5352,deplaned,5352,2011,october
201110,korean air lines,ke,korean air lines,ke,international,asia,enplaned,other,international,a,5949,enplaned,5949,2011,october
201110,lan peru,lp,lan peru,lp,international,south america,deplaned,other,international,a,2159,deplaned,2159,2011,october
201110,lan peru,lp,lan peru,lp,international,south america,enplaned,other,international,a,2025,enplaned,2025,2011,october
201110,lufthansa german airlines,lh,lufthansa german airlines,lh,international,europe,deplaned,other,international,g,22232,deplaned,22232,2011,october
201110,lufthansa german airlines,lh,lufthansa german airlines,lh,international,europe,enplaned,other,international,g,20719,enplaned,20719,2011,october
201110,philippine airlines,pr,philippine airlines,pr,international,asia,deplaned,other,international,a,7065,deplaned,7065,2011,october
201110,philippine airlines,pr,philippine airlines,pr,international,asia,enplaned,other,international,a,8330,enplaned,8330,2011,october
201110,servisair,,servisair,,domestic,us,deplaned,low fare,international,a,48,deplaned,48,2011,october
201110,servisair,,servisair,,domestic,us,enplaned,low fare,international,a,48,enplaned,48,2011,october
201110,servisair,,servisair,,international,europe,deplaned,low fare,international,a,16,deplaned,16,2011,october
201110,servisair,,servisair,,international,europe,enplaned,low fare,international,a,16,enplaned,16,2011,october
201110,singapore airlines,sq,singapore airlines,sq,international,asia,deplaned,other,international,g,11708,deplaned,11708,2011,october
201110,singapore airlines,sq,singapore airlines,sq,international,asia,enplaned,other,international,g,13643,enplaned,13643,2011,october
201110,skywest airlines,oo,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,21543,deplaned,21543,2011,october
201110,skywest airlines,oo,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,22778,enplaned,22778,2011,october
201110,skywest airlines,oo,united airlines - pre 07/01/2013,ua,domestic,us,deplaned,other,terminal 3,f,140958,deplaned,140958,2011,october
201110,skywest airlines,oo,united airlines - pre 07/01/2013,ua,domestic,us,enplaned,other,terminal 3,f,140569,enplaned,140569,2011,october
201110,skywest airlines,oo,united airlines - pre 07/01/2013,ua,international,canada,deplaned,other,international,g,2717,deplaned,2717,2011,october
201110,skywest airlines,oo,united airlines - pre 07/01/2013,ua,international,canada,deplaned,other,terminal 3,f,9354,deplaned,9354,2011,october
201110,skywest airlines,oo,united airlines - pre 07/01/2013,ua,international,canada,enplaned,other,terminal 3,f,11871,enplaned,11871,2011,october
201110,southwest airlines,wn,southwest airlines,wn,domestic,us,deplaned,low fare,terminal 1,b,126650,deplaned,126650,2011,october
201110,southwest airlines,wn,southwest airlines,wn,domestic,us,enplaned,low fare,terminal 1,b,125743,enplaned,125743,2011,october
201110,southwest airlines,wn,southwest airlines,wn,domestic,us,thru / transit,low fare,terminal 1,b,85,thru / transit * 2,170,2011,october
201110,sun country airlines,sy,sun country airlines,sy,domestic,us,deplaned,low fare,international,a,3083,deplaned,3083,2011,october
201110,sun country airlines,sy,sun country airlines,sy,domestic,us,enplaned,low fare,international,a,3309,enplaned,3309,2011,october
201110,swiss international,lx,swiss international,lx,international,europe,deplaned,other,international,g,6437,deplaned,6437,2011,october
201110,swiss international,lx,swiss international,lx,international,europe,enplaned,other,international,g,6070,enplaned,6070,2011,october
201110,taca,ta,taca,ta,international,central america,deplaned,other,international,a,4065,deplaned,4065,2011,october
201110,taca,ta,taca,ta,international,central america,enplaned,other,international,a,4796,enplaned,4796,2011,october
201110,us airways,us,us airways,us,domestic,us,deplaned,other,terminal 1,b,68725,deplaned,68725,2011,october
201110,us airways,us,us airways,us,domestic,us,enplaned,other,terminal 1,b,68008,enplaned,68008,2011,october
201110,united airlines,ua,united airlines,ua,domestic,us,deplaned,other,terminal 3,f,80445,deplaned,80445,2011,october
201110,united airlines,ua,united airlines,ua,domestic,us,enplaned,other,terminal 3,f,78529,enplaned,78529,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,deplaned,other,international,g,24981,deplaned,24981,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,enplaned,other,international,g,21688,enplaned,21688,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,deplaned,other,terminal 3,e,21314,deplaned,21314,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,enplaned,other,terminal 3,e,21183,enplaned,21183,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,thru / transit,other,terminal 3,e,269,thru / transit * 2,538,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,deplaned,other,terminal 3,f,404970,deplaned,404970,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,enplaned,other,terminal 3,f,402482,enplaned,402482,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,domestic,us,thru / transit,other,terminal 3,f,5094,thru / transit * 2,10188,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,asia,deplaned,other,international,g,65655,deplaned,65655,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,asia,enplaned,other,international,g,71642,enplaned,71642,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,asia,thru / transit,other,international,g,2454,thru / transit * 2,4908,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,australia / oceania,deplaned,other,international,g,7212,deplaned,7212,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,australia / oceania,enplaned,other,international,g,9800,enplaned,9800,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,australia / oceania,thru / transit,other,international,g,641,thru / transit * 2,1282,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,canada,deplaned,other,terminal 3,f,16141,deplaned,16141,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,canada,enplaned,other,terminal 3,f,15088,enplaned,15088,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,canada,thru / transit,other,terminal 3,f,195,thru / transit * 2,390,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,europe,deplaned,other,international,g,29211,deplaned,29211,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,europe,enplaned,other,international,g,28694,enplaned,28694,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,europe,thru / transit,other,international,g,501,thru / transit * 2,1002,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,mexico,deplaned,other,international,g,5167,deplaned,5167,2011,october
201110,united airlines - pre 07/01/2013,ua,united airlines - pre 07/01/2013,ua,international,mexico,enplaned,other,international,g,5650,enplaned,5650,2011,october
201110,virgin america,vx,virgin america,vx,domestic,us,deplaned,low fare,terminal 2,d,131787,deplaned,131787,2011,october
201110,virgin america,vx,virgin america,vx,domestic,us,enplaned,low fare,terminal 2,d,132060,enplaned,132060,2011,october
201110,virgin america,vx,virgin america,vx,international,mexico,deplaned,low fare,international,a,3610,deplaned,3610,2011,october
201110,virgin america,vx,virgin america,vx,international,mexico,enplaned,low fare,terminal 2,d,3546,enplaned,3546,2011,october
201110,virgin atlantic,vs,virgin atlantic,vs,international,europe,deplaned,other,international,a,9901,deplaned,9901,2011,october
201110,virgin atlantic,vs,virgin atlantic,vs,international,europe,enplaned,other,international,a,10613,enplaned,10613,2011,october
201110,westjet airlines,ws,westjet airlines,ws,international,canada,deplaned,other,international,a,5832,deplaned,5832,2011,october
201110,westjet airlines,ws,westjet airlines,ws,international,canada,enplaned,other,international,a,6197,enplaned,6197,2011,october
201111,aeromexico,am,aeromexico,am,international,mexico,deplaned,other,international,a,2570,deplaned,2570,2011,november
201111,aeromexico,am,aeromexico,am,international,mexico,enplaned,other,international,a,3345,enplaned,3345,2011,november
201111,air canada,ac,air canada,ac,international,canada,deplaned,other,international,a,6835,deplaned,6835,2011,november
201111,air canada,ac,air canada,ac,international,canada,enplaned,other,international,a,7015,enplaned,7015,2011,november
201111,air canada,ac,air canada,ac,international,canada,deplaned,other,international,g,10252,deplaned,10252,2011,november
201111,air canada,ac,air canada,ac,international,canada,enplaned,other,international,g,10523,enplaned,10523,2011,november
201111,air china,ca,air china,ca,international,asia,deplaned,other,international,g,7188,deplaned,7188,2011,november
201111,air china,ca,air china,ca,international,asia,enplaned,other,international,g,6693,enplaned,6693,2011,november
201111,air france,af,air france,af,international,europe,deplaned,other,international,a,7213,deplaned,7213,2011,november
201111,air france,af,air france,af,international,europe,enplaned,other,international,a,7426,enplaned,7426,2011,november
201111,air new zealand,nz,air new zealand,nz,international,australia / oceania,deplaned,other,international,g,5887,deplaned,5887,2011,november
201111,air new zealand,nz,air new zealand,nz,international,australia / oceania,enplaned,other,international,g,6445,enplaned,6445,2011,november
201111,airtran airways,fl,airtran airways,fl,domestic,us,deplaned,low fare,terminal 1,b,14005,deplaned,14005,2011,november
201111,airtran airways,fl,airtran airways,fl,domestic,us,enplaned,low fare,terminal 1,b,14424,enplaned,14424,2011,november
201111,alaska airlines,as,alaska airlines,as,domestic,us,deplaned,other,terminal 1,b,35725,deplaned,35725,2011,november
201111,alaska airlines,as,alaska airlines,as,domestic,us,enplaned,other,terminal 1,b,35797,enplaned,35797,2011,november
201111,alaska airlines,as,alaska airlines,as,international,mexico,deplaned,other,international,a,7957,deplaned,7957,2011,november
201111,alaska airlines,as,alaska airlines,as,international,mexico,enplaned,other,terminal 1,b,7766,enplaned,7766,2011,november
201111,all nippon airways,nh,all nippon airways,nh,international,asia,deplaned,other,international,g,6371,deplaned,6371,2011,november
201111,all nippon airways,nh,all nippon airways,nh,international,asia,enplaned,other,international,g,6403,enplaned,6403,2011,november
201111,american airlines,aa,american airlines,aa,domestic,us,deplaned,other,terminal 2,d,123832,deplaned,123832,2011,november
201111,american airlines,aa,american airlines,aa,domestic,us,enplaned,other,terminal 2,d,122826,enplaned,122826,2011,november
201111,asiana airlines,oz,asiana airlines,oz,international,asia,deplaned,other,international,a,6457,deplaned,6457,2011,november
201111,asiana airlines,oz,asiana airlines,oz,international,asia,enplaned,other,international,a,6311,enplaned,6311,2011,november
